,equity
2023-10-29 16:00:00+00:00,10055.799814842441
2023-10-29 20:00:00+00:00,10055.799814842441
2023-10-30 00:00:00+00:00,10055.799814842441
2023-10-30 04:00:00+00:00,10055.799814842441
2023-10-30 08:00:00+00:00,10055.799814842441
2023-10-30 12:00:00+00:00,10055.799814842441
2023-10-30 16:00:00+00:00,10055.799814842441
2023-10-30 20:00:00+00:00,10055.799814842441
2023-10-31 00:00:00+00:00,10055.799814842441
2023-10-31 04:00:00+00:00,10055.799814842441
2023-10-31 08:00:00+00:00,10055.799814842441
2023-10-31 12:00:00+00:00,10055.799814842441
2023-10-31 16:00:00+00:00,10055.799814842441
2023-10-31 20:00:00+00:00,10055.799814842441
2023-11-01 00:00:00+00:00,10062.9088531063
2023-11-01 04:00:00+00:00,10046.5817630263
2023-11-01 08:00:00+00:00,10048.993763026301
2023-11-01 12:00:00+00:00,10046.966902048061
2023-11-01 16:00:00+00:00,10036.901631586301
2023-11-01 20:00:00+00:00,10056.110322127597
2023-11-02 00:00:00+00:00,10054.858187813441
2023-11-02 04:00:00+00:00,10054.858187813441
2023-11-02 08:00:00+00:00,10054.858187813441
2023-11-02 12:00:00+00:00,10054.858187813441
2023-11-02 16:00:00+00:00,10054.858187813441
2023-11-02 20:00:00+00:00,10054.858187813441
2023-11-03 00:00:00+00:00,10054.858187813441
2023-11-03 04:00:00+00:00,10054.858187813441
2023-11-03 08:00:00+00:00,10054.858187813441
2023-11-03 12:00:00+00:00,10054.858187813441
2023-11-03 16:00:00+00:00,10054.858187813441
2023-11-03 20:00:00+00:00,10054.858187813441
2023-11-04 00:00:00+00:00,10054.858187813441
2023-11-04 04:00:00+00:00,10054.858187813441
2023-11-04 08:00:00+00:00,10054.858187813441
2023-11-04 12:00:00+00:00,10054.858187813441
2023-11-04 16:00:00+00:00,10054.858187813441
2023-11-04 20:00:00+00:00,10054.858187813441
2023-11-05 00:00:00+00:00,10054.858187813441
2023-11-05 04:00:00+00:00,10054.858187813441
2023-11-05 08:00:00+00:00,10054.858187813441
2023-11-05 12:00:00+00:00,10054.858187813441
2023-11-05 16:00:00+00:00,10054.858187813441
2023-11-05 20:00:00+00:00,10054.858187813441
2023-11-06 00:00:00+00:00,10054.858187813441
2023-11-06 04:00:00+00:00,10054.858187813441
2023-11-06 08:00:00+00:00,10054.858187813441
2023-11-06 12:00:00+00:00,10054.858187813441
2023-11-06 16:00:00+00:00,10054.858187813441
2023-11-06 20:00:00+00:00,10054.858187813441
2023-11-07 00:00:00+00:00,10054.858187813441
2023-11-07 04:00:00+00:00,10054.858187813441
2023-11-07 08:00:00+00:00,10054.858187813441
2023-11-07 12:00:00+00:00,10054.858187813441
2023-11-07 16:00:00+00:00,10054.858187813441
2023-11-07 20:00:00+00:00,10054.858187813441
2023-11-08 00:00:00+00:00,10054.858187813441
2023-11-08 04:00:00+00:00,10054.858187813441
2023-11-08 08:00:00+00:00,10054.858187813441
2023-11-08 12:00:00+00:00,10054.858187813441
2023-11-08 16:00:00+00:00,10054.858187813441
2023-11-08 20:00:00+00:00,10054.858187813441
2023-11-09 00:00:00+00:00,10054.858187813441
2023-11-09 04:00:00+00:00,10054.858187813441
2023-11-09 08:00:00+00:00,10054.858187813441
2023-11-09 12:00:00+00:00,10054.858187813441
2023-11-09 16:00:00+00:00,10054.858187813441
2023-11-09 20:00:00+00:00,10054.858187813441
2023-11-10 00:00:00+00:00,10076.61330204204
2023-11-10 04:00:00+00:00,10078.973282514962
2023-11-10 08:00:00+00:00,10060.053277925133
2023-11-10 12:00:00+00:00,10102.294317307224
2023-11-10 16:00:00+00:00,10102.210068577704
2023-11-10 20:00:00+00:00,10112.387033827703
2023-11-11 00:00:00+00:00,10118.078874269124
2023-11-11 04:00:00+00:00,10099.557579416603
2023-11-11 08:00:00+00:00,10097.411679416604
2023-11-11 12:00:00+00:00,10095.862654358172
2023-11-11 16:00:00+00:00,10099.719754358173
2023-11-11 20:00:00+00:00,10098.134986242916
2023-11-12 00:00:00+00:00,10098.134986242916
2023-11-12 04:00:00+00:00,10098.134986242916
2023-11-12 08:00:00+00:00,10098.134986242916
2023-11-12 12:00:00+00:00,10098.134986242916
2023-11-12 16:00:00+00:00,10098.134986242916
2023-11-12 20:00:00+00:00,10098.134986242916
2023-11-13 00:00:00+00:00,10098.134986242916
2023-11-13 04:00:00+00:00,10098.134986242916
2023-11-13 08:00:00+00:00,10098.134986242916
2023-11-13 12:00:00+00:00,10098.134986242916
2023-11-13 16:00:00+00:00,10098.134986242916
2023-11-13 20:00:00+00:00,10098.134986242916
2023-11-14 00:00:00+00:00,10098.134986242916
2023-11-14 04:00:00+00:00,10098.134986242916
2023-11-14 08:00:00+00:00,10098.134986242916
2023-11-14 12:00:00+00:00,10098.134986242916
2023-11-14 16:00:00+00:00,10098.134986242916
2023-11-14 20:00:00+00:00,10098.134986242916
2023-11-15 00:00:00+00:00,10098.134986242916
2023-11-15 04:00:00+00:00,10098.134986242916
2023-11-15 08:00:00+00:00,10098.134986242916
2023-11-15 12:00:00+00:00,10098.134986242916
2023-11-15 16:00:00+00:00,10098.134986242916
2023-11-15 20:00:00+00:00,10098.134986242916
2023-11-16 00:00:00+00:00,10098.134986242916
2023-11-16 04:00:00+00:00,10098.134986242916
2023-11-16 08:00:00+00:00,10098.134986242916
2023-11-16 12:00:00+00:00,10098.134986242916
2023-11-16 16:00:00+00:00,10098.134986242916
2023-11-16 20:00:00+00:00,10098.134986242916
2023-11-17 00:00:00+00:00,10098.134986242916
2023-11-17 04:00:00+00:00,10098.134986242916
2023-11-17 08:00:00+00:00,10098.134986242916
2023-11-17 12:00:00+00:00,10098.134986242916
2023-11-17 16:00:00+00:00,10098.134986242916
2023-11-17 20:00:00+00:00,10098.134986242916
2023-11-18 00:00:00+00:00,10098.134986242916
2023-11-18 04:00:00+00:00,10098.134986242916
2023-11-18 08:00:00+00:00,10098.134986242916
2023-11-18 12:00:00+00:00,10098.134986242916
2023-11-18 16:00:00+00:00,10098.134986242916
2023-11-18 20:00:00+00:00,10098.134986242916
2023-11-19 00:00:00+00:00,10098.134986242916
2023-11-19 04:00:00+00:00,10098.134986242916
2023-11-19 08:00:00+00:00,10098.134986242916
2023-11-19 12:00:00+00:00,10098.134986242916
2023-11-19 16:00:00+00:00,10098.134986242916
2023-11-19 20:00:00+00:00,10098.134986242916
2023-11-20 00:00:00+00:00,10098.134986242916
2023-11-20 04:00:00+00:00,10098.134986242916
2023-11-20 08:00:00+00:00,10098.134986242916
2023-11-20 12:00:00+00:00,10098.134986242916
2023-11-20 16:00:00+00:00,10098.134986242916
2023-11-20 20:00:00+00:00,10098.134986242916
2023-11-21 00:00:00+00:00,10098.134986242916
2023-11-21 04:00:00+00:00,10098.134986242916
2023-11-21 08:00:00+00:00,10098.134986242916
2023-11-21 12:00:00+00:00,10098.134986242916
2023-11-21 16:00:00+00:00,10098.134986242916
2023-11-21 20:00:00+00:00,10098.134986242916
2023-11-22 00:00:00+00:00,10098.134986242916
2023-11-22 04:00:00+00:00,10098.134986242916
2023-11-22 08:00:00+00:00,10098.134986242916
2023-11-22 12:00:00+00:00,10098.134986242916
2023-11-22 16:00:00+00:00,10098.134986242916
2023-11-22 20:00:00+00:00,10098.134986242916
2023-11-23 00:00:00+00:00,10098.134986242916
2023-11-23 04:00:00+00:00,10098.134986242916
2023-11-23 08:00:00+00:00,10098.134986242916
2023-11-23 12:00:00+00:00,10098.134986242916
2023-11-23 16:00:00+00:00,10098.134986242916
2023-11-23 20:00:00+00:00,10098.134986242916
2023-11-24 00:00:00+00:00,10098.134986242916
2023-11-24 04:00:00+00:00,10098.134986242916
2023-11-24 08:00:00+00:00,10098.134986242916
2023-11-24 12:00:00+00:00,10098.134986242916
2023-11-24 16:00:00+00:00,10098.134986242916
2023-11-24 20:00:00+00:00,10098.134986242916
2023-11-25 00:00:00+00:00,10098.134986242916
2023-11-25 04:00:00+00:00,10098.134986242916
2023-11-25 08:00:00+00:00,10098.134986242916
2023-11-25 12:00:00+00:00,10098.134986242916
2023-11-25 16:00:00+00:00,10098.134986242916
2023-11-25 20:00:00+00:00,10098.134986242916
2023-11-26 00:00:00+00:00,10098.134986242916
2023-11-26 04:00:00+00:00,10098.134986242916
2023-11-26 08:00:00+00:00,10098.134986242916
2023-11-26 12:00:00+00:00,10098.134986242916
2023-11-26 16:00:00+00:00,10098.134986242916
2023-11-26 20:00:00+00:00,10098.134986242916
2023-11-27 00:00:00+00:00,10098.134986242916
2023-11-27 04:00:00+00:00,10098.134986242916
2023-11-27 08:00:00+00:00,10098.134986242916
2023-11-27 12:00:00+00:00,10098.134986242916
2023-11-27 16:00:00+00:00,10098.134986242916
2023-11-27 20:00:00+00:00,10098.134986242916
2023-11-28 00:00:00+00:00,10098.134986242916
2023-11-28 04:00:00+00:00,10098.134986242916
2023-11-28 08:00:00+00:00,10098.134986242916
2023-11-28 12:00:00+00:00,10098.134986242916
2023-11-28 16:00:00+00:00,10098.134986242916
2023-11-28 20:00:00+00:00,10098.134986242916
2023-11-29 00:00:00+00:00,10098.134986242916
2023-11-29 04:00:00+00:00,10098.134986242916
2023-11-29 08:00:00+00:00,10098.134986242916
2023-11-29 12:00:00+00:00,10098.134986242916
2023-11-29 16:00:00+00:00,10098.134986242916
2023-11-29 20:00:00+00:00,10098.134986242916
2023-11-30 00:00:00+00:00,10098.134986242916
2023-11-30 04:00:00+00:00,10098.134986242916
2023-11-30 08:00:00+00:00,10098.134986242916
2023-11-30 12:00:00+00:00,10098.134986242916
2023-11-30 16:00:00+00:00,10098.134986242916
2023-11-30 20:00:00+00:00,10098.134986242916
2023-12-01 00:00:00+00:00,10098.134986242916
2023-12-01 04:00:00+00:00,10098.134986242916
2023-12-01 08:00:00+00:00,10098.134986242916
2023-12-01 12:00:00+00:00,10098.134986242916
2023-12-01 16:00:00+00:00,10098.134986242916
2023-12-01 20:00:00+00:00,10098.134986242916
2023-12-02 00:00:00+00:00,10098.134986242916
2023-12-02 04:00:00+00:00,10105.20437556081
2023-12-02 08:00:00+00:00,10099.77687556081
2023-12-02 12:00:00+00:00,10102.55041293846
2023-12-02 16:00:00+00:00,10106.78331205241
2023-12-02 20:00:00+00:00,10146.992168861534
2023-12-03 00:00:00+00:00,10145.689285287579
2023-12-03 04:00:00+00:00,10145.689285287579
2023-12-03 08:00:00+00:00,10145.689285287579
2023-12-03 12:00:00+00:00,10145.689285287579
2023-12-03 16:00:00+00:00,10145.689285287579
2023-12-03 20:00:00+00:00,10145.689285287579
2023-12-04 00:00:00+00:00,10145.689285287579
2023-12-04 04:00:00+00:00,10145.689285287579
2023-12-04 08:00:00+00:00,10145.689285287579
2023-12-04 12:00:00+00:00,10145.689285287579
2023-12-04 16:00:00+00:00,10145.689285287579
2023-12-04 20:00:00+00:00,10145.689285287579
2023-12-05 00:00:00+00:00,10145.689285287579
2023-12-05 04:00:00+00:00,10145.689285287579
2023-12-05 08:00:00+00:00,10145.689285287579
2023-12-05 12:00:00+00:00,10145.689285287579
2023-12-05 16:00:00+00:00,10145.689285287579
2023-12-05 20:00:00+00:00,10145.689285287579
2023-12-06 00:00:00+00:00,10145.689285287579
2023-12-06 04:00:00+00:00,10145.689285287579
2023-12-06 08:00:00+00:00,10145.689285287579
2023-12-06 12:00:00+00:00,10145.689285287579
2023-12-06 16:00:00+00:00,10145.689285287579
2023-12-06 20:00:00+00:00,10145.689285287579
2023-12-07 00:00:00+00:00,10145.689285287579
2023-12-07 04:00:00+00:00,10145.689285287579
2023-12-07 08:00:00+00:00,10145.689285287579
2023-12-07 12:00:00+00:00,10145.689285287579
2023-12-07 16:00:00+00:00,10145.689285287579
2023-12-07 20:00:00+00:00,10145.689285287579
2023-12-08 00:00:00+00:00,10145.689285287579
2023-12-08 04:00:00+00:00,10145.689285287579
2023-12-08 08:00:00+00:00,10145.689285287579
2023-12-08 12:00:00+00:00,10145.689285287579
2023-12-08 16:00:00+00:00,10145.689285287579
2023-12-08 20:00:00+00:00,10145.689285287579
2023-12-09 00:00:00+00:00,10145.689285287579
2023-12-09 04:00:00+00:00,10145.689285287579
2023-12-09 08:00:00+00:00,10145.689285287579
2023-12-09 12:00:00+00:00,10145.689285287579
2023-12-09 16:00:00+00:00,10145.689285287579
2023-12-09 20:00:00+00:00,10145.689285287579
2023-12-10 00:00:00+00:00,10145.689285287579
2023-12-10 04:00:00+00:00,10145.689285287579
2023-12-10 08:00:00+00:00,10145.689285287579
2023-12-10 12:00:00+00:00,10145.689285287579
2023-12-10 16:00:00+00:00,10145.689285287579
2023-12-10 20:00:00+00:00,10145.689285287579
2023-12-11 00:00:00+00:00,10145.689285287579
2023-12-11 04:00:00+00:00,10145.689285287579
2023-12-11 08:00:00+00:00,10145.689285287579
2023-12-11 12:00:00+00:00,10145.689285287579
2023-12-11 16:00:00+00:00,10145.689285287579
2023-12-11 20:00:00+00:00,10145.689285287579
2023-12-12 00:00:00+00:00,10145.689285287579
2023-12-12 04:00:00+00:00,10145.689285287579
2023-12-12 08:00:00+00:00,10145.689285287579
2023-12-12 12:00:00+00:00,10145.689285287579
2023-12-12 16:00:00+00:00,10145.689285287579
2023-12-12 20:00:00+00:00,10145.689285287579
2023-12-13 00:00:00+00:00,10145.689285287579
2023-12-13 04:00:00+00:00,10145.689285287579
2023-12-13 08:00:00+00:00,10145.689285287579
2023-12-13 12:00:00+00:00,10145.689285287579
2023-12-13 16:00:00+00:00,10145.689285287579
2023-12-13 20:00:00+00:00,10145.689285287579
2023-12-14 00:00:00+00:00,10145.689285287579
2023-12-14 04:00:00+00:00,10145.689285287579
2023-12-14 08:00:00+00:00,10145.689285287579
2023-12-14 12:00:00+00:00,10145.689285287579
2023-12-14 16:00:00+00:00,10145.689285287579
2023-12-14 20:00:00+00:00,10145.689285287579
2023-12-15 00:00:00+00:00,10145.689285287579
2023-12-15 04:00:00+00:00,10145.689285287579
2023-12-15 08:00:00+00:00,10145.689285287579
2023-12-15 12:00:00+00:00,10145.689285287579
2023-12-15 16:00:00+00:00,10145.689285287579
2023-12-15 20:00:00+00:00,10145.689285287579
2023-12-16 00:00:00+00:00,10145.689285287579
2023-12-16 04:00:00+00:00,10145.689285287579
2023-12-16 08:00:00+00:00,10145.689285287579
2023-12-16 12:00:00+00:00,10145.689285287579
2023-12-16 16:00:00+00:00,10145.689285287579
2023-12-16 20:00:00+00:00,10145.689285287579
2023-12-17 00:00:00+00:00,10145.689285287579
2023-12-17 04:00:00+00:00,10145.689285287579
2023-12-17 08:00:00+00:00,10145.689285287579
2023-12-17 12:00:00+00:00,10145.689285287579
2023-12-17 16:00:00+00:00,10145.689285287579
2023-12-17 20:00:00+00:00,10145.689285287579
2023-12-18 00:00:00+00:00,10145.689285287579
2023-12-18 04:00:00+00:00,10145.689285287579
2023-12-18 08:00:00+00:00,10145.689285287579
2023-12-18 12:00:00+00:00,10145.689285287579
2023-12-18 16:00:00+00:00,10145.689285287579
2023-12-18 20:00:00+00:00,10145.689285287579
2023-12-19 00:00:00+00:00,10145.689285287579
2023-12-19 04:00:00+00:00,10145.689285287579
2023-12-19 08:00:00+00:00,10145.689285287579
2023-12-19 12:00:00+00:00,10141.94202453947
2023-12-19 16:00:00+00:00,10113.52202453947
2023-12-19 20:00:00+00:00,10080.976271968015
2023-12-20 00:00:00+00:00,10080.976271968015
2023-12-20 04:00:00+00:00,10080.976271968015
2023-12-20 08:00:00+00:00,10080.976271968015
2023-12-20 12:00:00+00:00,10080.976271968015
2023-12-20 16:00:00+00:00,10080.976271968015
2023-12-20 20:00:00+00:00,10080.976271968015
2023-12-21 00:00:00+00:00,10080.976271968015
2023-12-21 04:00:00+00:00,10080.976271968015
2023-12-21 08:00:00+00:00,10080.976271968015
2023-12-21 12:00:00+00:00,10080.976271968015
2023-12-21 16:00:00+00:00,10080.976271968015
2023-12-21 20:00:00+00:00,10080.976271968015
2023-12-22 00:00:00+00:00,10080.976271968015
2023-12-22 04:00:00+00:00,10080.976271968015
2023-12-22 08:00:00+00:00,10080.976271968015
2023-12-22 12:00:00+00:00,10080.976271968015
2023-12-22 16:00:00+00:00,10080.976271968015
2023-12-22 20:00:00+00:00,10080.976271968015
2023-12-23 00:00:00+00:00,10080.976271968015
2023-12-23 04:00:00+00:00,10080.976271968015
2023-12-23 08:00:00+00:00,10080.976271968015
2023-12-23 12:00:00+00:00,10080.976271968015
2023-12-23 16:00:00+00:00,10080.976271968015
2023-12-23 20:00:00+00:00,10080.976271968015
2023-12-24 00:00:00+00:00,10080.976271968015
2023-12-24 04:00:00+00:00,10080.976271968015
2023-12-24 08:00:00+00:00,10080.976271968015
2023-12-24 12:00:00+00:00,10080.976271968015
2023-12-24 16:00:00+00:00,10080.976271968015
2023-12-24 20:00:00+00:00,10080.976271968015
2023-12-25 00:00:00+00:00,10080.976271968015
2023-12-25 04:00:00+00:00,10080.976271968015
2023-12-25 08:00:00+00:00,10080.976271968015
2023-12-25 12:00:00+00:00,10080.976271968015
2023-12-25 16:00:00+00:00,10080.976271968015
2023-12-25 20:00:00+00:00,10080.976271968015
2023-12-26 00:00:00+00:00,10080.976271968015
2023-12-26 04:00:00+00:00,10080.976271968015
2023-12-26 08:00:00+00:00,10080.976271968015
2023-12-26 12:00:00+00:00,10080.976271968015
2023-12-26 16:00:00+00:00,10080.976271968015
2023-12-26 20:00:00+00:00,10080.976271968015
2023-12-27 00:00:00+00:00,10080.976271968015
2023-12-27 04:00:00+00:00,10080.976271968015
2023-12-27 08:00:00+00:00,10080.976271968015
2023-12-27 12:00:00+00:00,10080.976271968015
2023-12-27 16:00:00+00:00,10080.976271968015
2023-12-27 20:00:00+00:00,10080.976271968015
2023-12-28 00:00:00+00:00,10080.976271968015
2023-12-28 04:00:00+00:00,10080.976271968015
2023-12-28 08:00:00+00:00,10080.976271968015
2023-12-28 12:00:00+00:00,10080.976271968015
2023-12-28 16:00:00+00:00,10080.976271968015
2023-12-28 20:00:00+00:00,10080.976271968015
2023-12-29 00:00:00+00:00,10080.976271968015
2023-12-29 04:00:00+00:00,10080.976271968015
2023-12-29 08:00:00+00:00,10080.976271968015
2023-12-29 12:00:00+00:00,10080.976271968015
2023-12-29 16:00:00+00:00,10080.976271968015
2023-12-29 20:00:00+00:00,10080.976271968015
2023-12-30 00:00:00+00:00,10080.976271968015
2023-12-30 04:00:00+00:00,10080.976271968015
2023-12-30 08:00:00+00:00,10080.976271968015
2023-12-30 12:00:00+00:00,10080.976271968015
2023-12-30 16:00:00+00:00,10080.976271968015
2023-12-30 20:00:00+00:00,10080.976271968015
2023-12-31 00:00:00+00:00,10080.976271968015
2023-12-31 04:00:00+00:00,10080.976271968015
2023-12-31 08:00:00+00:00,10080.976271968015
2023-12-31 12:00:00+00:00,10080.976271968015
2023-12-31 16:00:00+00:00,10080.976271968015
2023-12-31 20:00:00+00:00,10080.976271968015
2024-01-01 00:00:00+00:00,10080.976271968015
2024-01-01 04:00:00+00:00,10080.976271968015
2024-01-01 08:00:00+00:00,10080.976271968015
2024-01-01 12:00:00+00:00,10080.976271968015
2024-01-01 16:00:00+00:00,10080.976271968015
2024-01-01 20:00:00+00:00,10080.976271968015
2024-01-02 00:00:00+00:00,10080.976271968015
2024-01-02 04:00:00+00:00,10080.976271968015
2024-01-02 08:00:00+00:00,10080.976271968015
2024-01-02 12:00:00+00:00,10080.567342210274
2024-01-02 16:00:00+00:00,10065.418361430373
2024-01-02 20:00:00+00:00,10056.494251626418
2024-01-03 00:00:00+00:00,10051.019841254218
2024-01-03 04:00:00+00:00,10068.312855171502
2024-01-03 08:00:00+00:00,10053.902855171502
2024-01-03 12:00:00+00:00,10023.362113888974
2024-01-03 16:00:00+00:00,10023.362113888974
2024-01-03 20:00:00+00:00,10023.362113888974
2024-01-04 00:00:00+00:00,10023.362113888974
2024-01-04 04:00:00+00:00,10023.362113888974
2024-01-04 08:00:00+00:00,10023.362113888974
2024-01-04 12:00:00+00:00,10023.362113888974
2024-01-04 16:00:00+00:00,10023.362113888974
2024-01-04 20:00:00+00:00,10023.362113888974
2024-01-05 00:00:00+00:00,10023.362113888974
2024-01-05 04:00:00+00:00,10023.362113888974
2024-01-05 08:00:00+00:00,10023.362113888974
2024-01-05 12:00:00+00:00,10023.362113888974
2024-01-05 16:00:00+00:00,10023.362113888974
2024-01-05 20:00:00+00:00,10023.362113888974
2024-01-06 00:00:00+00:00,10023.362113888974
2024-01-06 04:00:00+00:00,10023.362113888974
2024-01-06 08:00:00+00:00,10023.362113888974
2024-01-06 12:00:00+00:00,10023.362113888974
2024-01-06 16:00:00+00:00,10023.362113888974
2024-01-06 20:00:00+00:00,10023.362113888974
2024-01-07 00:00:00+00:00,10023.362113888974
2024-01-07 04:00:00+00:00,10023.362113888974
2024-01-07 08:00:00+00:00,10023.362113888974
2024-01-07 12:00:00+00:00,10023.362113888974
2024-01-07 16:00:00+00:00,10023.362113888974
2024-01-07 20:00:00+00:00,10023.362113888974
2024-01-08 00:00:00+00:00,10023.362113888974
2024-01-08 04:00:00+00:00,10023.362113888974
2024-01-08 08:00:00+00:00,10023.362113888974
2024-01-08 12:00:00+00:00,10023.362113888974
2024-01-08 16:00:00+00:00,10023.362113888974
2024-01-08 20:00:00+00:00,10023.362113888974
2024-01-09 00:00:00+00:00,10023.362113888974
2024-01-09 04:00:00+00:00,10023.362113888974
2024-01-09 08:00:00+00:00,10023.362113888974
2024-01-09 12:00:00+00:00,10023.362113888974
2024-01-09 16:00:00+00:00,10023.362113888974
2024-01-09 20:00:00+00:00,10023.362113888974
2024-01-10 00:00:00+00:00,10023.362113888974
2024-01-10 04:00:00+00:00,10023.362113888974
2024-01-10 08:00:00+00:00,10023.362113888974
2024-01-10 12:00:00+00:00,10023.362113888974
2024-01-10 16:00:00+00:00,10023.362113888974
2024-01-10 20:00:00+00:00,10023.362113888974
2024-01-11 00:00:00+00:00,10023.362113888974
2024-01-11 04:00:00+00:00,10023.362113888974
2024-01-11 08:00:00+00:00,10023.362113888974
2024-01-11 12:00:00+00:00,10075.128506145324
2024-01-11 16:00:00+00:00,10074.649492980923
2024-01-11 20:00:00+00:00,10074.649492980923
